,PAGE_URL_COMPLETE,name,color,imageUrl,Trending,Site,Category
419,www.myntra.com/Dresses/Kook-N-Keech-Disney/Kook-N-Keech-Disney-Blue-Printed-Jacquard-Pinafore-Dress/2370990/buy,Kook N Keech Disney Blue Printed Jacquard Pinafore Dress,Blue,http://assets.myntassets.com/assets/images/2370990/2018/2/22/11519289391786-Kook-N-Keech-Disney-Blue-Printed-Jacquard-Dungarees-9211519289391527-1.jpg,False,MYNTRA,popular
420,www.myntra.com/Dresses/Harpa/Harpa-Peach-Coloured--Brown-Printed-Fit--Flare-Dress/750640/buy,Harpa Peach-Coloured & Brown Printed Fit & Flare Dress,Peach,http://assets.myntassets.com/v1/images/style/properties/Harpa-Peach-Coloured---Brown-Printed-Fit---Flare-Dress_8aa5244dc6738a407ca42d440e5a4f3c_images.jpg,False,MYNTRA,popular
421,www.myntra.com/Dresses/Chemistry/Chemistry-Women-Red--Cream-coloured-Printed-T-shirt-Dress/7154185/buy,Chemistry Women Red & Cream-coloured Printed T-shirt Dress,Red,http://assets.myntassets.com/assets/images/7154185/2019/2/4/1602475c-b3fd-47de-9bc5-49d0d34e650d1549277433511-Chemistry-Women-Red-Printed-T-shirt-Dress-4961549277431841-1.jpg,False,MYNTRA,popular
422,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Pink-Fit--Flare-Off-Shoulder-Midi-Dress/1774649/buy,SASSAFRAS Women Pink Fit & Flare Off-Shoulder Midi Dress,Pink,http://assets.myntassets.com/assets/images/1774649/2018/11/6/a322227c-be78-4af4-8850-95462b7ae0b51541487143086-SASSAFRAS-Women-Pink-Fit--Flare-Off-Shoulder-Midi-Dress-7461541487142977-1.jpg,False,MYNTRA,popular
423,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Peach-Coloured--Pink-Printed-A-Line-Dress/11364138/buy,SASSAFRAS Women Peach-Coloured & Pink Printed A-Line Dress,Peach,http://assets.myntassets.com/assets/images/11364138/2020/1/24/f066f6ee-7088-4b86-bf94-317a2bfdedd71579863942282-SASSAFRAS-Women-Peach-Coloured-Printed-A-Line-Dress-65515798-1.jpg,False,MYNTRA,popular
424,www.myntra.com/Dresses/Athena/Athena-Women-Burgundy-Solid-Off-Shoulder-Fit--Flare-Dress/8833915/buy,Athena Women Burgundy Solid Off-Shoulder Fit & Flare Dress,Burgundy,http://assets.myntassets.com/assets/images/8833915/2019/2/26/1514f771-9b9d-499a-a183-3bb5157c10b21551183053367-Athena-Women-Burgundy-Solid-Off-Shoulder-Fit--Flare-Dress-87-1.jpg,False,MYNTRA,popular
425,www.myntra.com/Dresses/Tokyo-Talkies/Tokyo-Talkies-Women-Navy-Blue-Printed-Maxi-Dress/6617963/buy,Tokyo Talkies Women Navy Blue Printed Maxi Dress,Navy Blue,http://assets.myntassets.com/assets/images/6617963/2018/6/4/bc208b79-f45f-4caa-a880-55b01cc432501528101192419-na-311528101192201-1.jpg,False,MYNTRA,popular
426,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Black-Solid-Styled-Back-Maxi-Dress/9070447/buy,SASSAFRAS Women Black Solid Styled Back Maxi Dress,Black,http://assets.myntassets.com/assets/images/9070447/2019/4/1/dd9f76cf-e0d5-4afa-85da-22cfc65032391554121808859-SASSAFRAS-Women-Black-Solid-Maxi-Dress-3851554121805631-1.jpg,False,MYNTRA,popular
427,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Mauve-Printed-A-Line-Net-Dress/8643105/buy,SASSAFRAS Women Mauve Printed A-Line Net Dress,Mauve,http://assets.myntassets.com/assets/images/8643105/2019/2/1/61d236b9-0df9-4bd0-a1ea-86b872ebcb2b1549027234179-SASSAFRAS-Women-Brown-Printed-A-Line-Dress-3131549027233179-1.jpg,False,MYNTRA,popular
428,www.myntra.com/Dresses/Tokyo-Talkies/Tokyo-Talkies-Women-Blue--White-Striped-Shirt-Dress/2348471/buy,Tokyo Talkies Women Blue & White Striped Shirt Dress,Blue,http://assets.myntassets.com/assets/images/2348471/2018/7/30/e7a31883-af43-47c4-8a13-90a0236e802c1532935188812-Tokyo-Talkies-Women-Blue-Striped-Shirt-Dress-6221532935188620-1.jpg,False,MYNTRA,popular
429,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-White-Floral-Print-Maxi-Dress/2472347/buy,SASSAFRAS Women White Floral Print Maxi Dress,White,http://assets.myntassets.com/assets/images/2472347/2018/2/16/11518762631793-SASSAFRAS-Women-White-Printed-Maxi-Dress-9851518762631557-1.jpg,False,MYNTRA,popular
430,www.myntra.com/Dresses/Pernias-Pop-Up-Shop/Pernia-Pop-Up-Shop-By-Rocky-Star-Women-Green-Solid-Two-Piece-Dress/11148146/buy,Pernia Pop-Up Shop By Rocky Star Women Green Solid Two-Piece Dress,Green,http://assets.myntassets.com/assets/images/productimage/2019/12/11/a8b8e80b-6562-4b07-ac56-4f1ba8a1a39f1576013691784-1.jpg,False,MYNTRA,popular
431,www.myntra.com/Dresses/Athena/Athena-Women-Black-Solid-Sheath-Dress/8833937/buy,Athena Women Black Solid Sheath Dress,Black,http://assets.myntassets.com/assets/images/8833937/2019/3/11/759bda9b-1071-43e8-afe0-00477141815c1552292575306-Athena-Women-Black-Solid-Sheath-Dress-8631552292574044-1.jpg,False,MYNTRA,popular
432,www.myntra.com/Dresses/Tokyo-Talkies/Tokyo-Talkies-Women-Coral-Striped-Shirt-Dress/2348472/buy,Tokyo Talkies Women Coral Striped Shirt Dress,Coral,http://assets.myntassets.com/assets/images/2348472/2019/2/6/21458746-c3af-4486-a87f-4d67b9f2589f1549429127916-Tokyo-Talkies-Women-Coral-Striped-Shirt-Dress-60615494291266-1.jpg,False,MYNTRA,popular
433,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Blue-Solid-Accordian-Pleat-Fit--Flare-Dress/10308625/buy,SASSAFRAS Women Blue Solid Accordian Pleat Fit & Flare Dress,Blue,http://assets.myntassets.com/assets/images/10308625/2019/7/26/d9c41f8f-d0b8-409b-bc6e-9f098686537b1564143903185-SASSAFRAS-Women-Dresses-1251564143902226-1.jpg,False,MYNTRA,popular
434,www.myntra.com/Dresses/HM/HM-Women-Red-Solid-Wide-Dress/10472584/buy,H&M Women Red Solid Wide Dress,Red,http://assets.myntassets.com/assets/images/productimage/2019/8/21/6425f85c-4e29-49a6-a996-9061645b262b1566340496962-1.jpg,False,MYNTRA,popular
435,www.myntra.com/Dresses/SASSAFRAS/SASSAFRAS-Women-Black-Rose-Applique-Mesh-A-Line-Dress/4368049/buy,SASSAFRAS Women Black Rose Applique Mesh A-Line Dress,Black,http://assets.myntassets.com/assets/images/4368049/2018/4/10/11523343082566-SASSAFRAS-Women-Black-Solid-Sheer-A-Line-Net-Dress-7901523343082396-1.jpg,False,MYNTRA,popular
436,www.myntra.com/Dresses/MANGO/MANGO-Women-Magenta-Solid-Shirt-Dress/11706016/buy,MANGO Women Magenta Solid Shirt Dress,Magenta,http://assets.myntassets.com/assets/images/11706016/2020/6/12/870b24c0-f911-4da9-bb6b-ec47c1e116a01591961823171ShortsMANGOWomenDressesMANGOWomenTrousersMANGOWomenDressesMA1.jpg,False,MYNTRA,popular
437,www.myntra.com/Dresses/Roadster/Roadster-Women-Easy-Shift-Dress-In-Cotton-Blend---/2368774/buy,Roadster Women Easy Shift Dress In Cotton Blend,Blue,http://assets.myntassets.com/assets/images/2368774/2018/11/5/2f58daf7-77b5-4d9e-9d66-43419a98a98f1541412130707-Roadster-Women-Blue-Solid-A-Line-Dress-4521541412130653-1.jpg,False,MYNTRA,popular
