,code,couponStatus,fnlColorVariantData,images,fnlProductData,price,wasPriceData,name,volumePricesFlag,url,productSizeData,discountPercent,PAGE_URL_COMPLETE
14,441037225002,Coupon Applicable,"{'brandName': ""AVAASA MIX N' MATCH"", 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h49/hc4/15258199785502/-286Wx359H-441037225-ltblue-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441037225_ltblue', 'sizeFlag': False}","[{'altText': ""AVAASA MIX N' MATCH Blue A-line Straight Kurti with Pintucks"", 'format': 'product', 'imageType': 'PRIMARY', 'url': ""https://assets.ajio.com/medias/sys_master/root/h62/hfd/15258200440862/avaasa_mix_n'_match_blue_a-line_straight_kurti_with_pintucks.jpg""}, {'altText': ""AVAASA MIX N' MATCH Blue A-line Straight Kurti with Pintucks"", 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': ""https://assets.ajio.com/medias/sys_master/root/h27/h3a/15258208239646/avaasa_mix_n'_match_blue_a-line_straight_kurti_with_pintucks.jpg""}, {'altText': ""AVAASA MIX N' MATCH Blue A-line Straight Kurti with Pintucks"", 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': ""https://assets.ajio.com/medias/sys_master/root/h49/hc4/15258199785502/avaasa_mix_n'_match_blue_a-line_straight_kurti_with_pintucks.jpg""}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 699.00', 'displayformattedValue': 'Rs. 699', 'value': 699}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 699.00', 'displayformattedValue': 'Rs. 699', 'value': 699}",Straight Kurti with Pintucks,False,/avaasa-mix-n-match-straight-kurti-with-pintucks/p/441037225_ltblue,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL', 'XXL']}",,trends.ajio.com/avaasa-mix-n-match-straight-kurti-with-pintucks/p/441037225_ltblue
15,460478683003,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/hb5/hc4/15257783238686/-286Wx359H-460478683-blue-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460478683_blue', 'sizeFlag': False}","[{'altText': 'AJIO Blue Straight Floral Print Kurti with Mandarin Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h9b/hfe/15257784090654/ajio_blue_straight_floral_print_kurti_with_mandarin_collar.jpg'}, {'altText': 'AJIO Blue Straight Floral Print Kurti with Mandarin Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hb5/h1b/15257789661214/ajio_blue_straight_floral_print_kurti_with_mandarin_collar.jpg'}, {'altText': 'AJIO Blue Straight Floral Print Kurti with Mandarin Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hb5/hc4/15257783238686/ajio_blue_straight_floral_print_kurti_with_mandarin_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 487.00', 'displayformattedValue': 'Rs. 487', 'value': 487}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Floral Print Kurti with Mandarin Collar,False,/ajio-floral-print-kurti-with-mandarin-collar/p/460478683_blue,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",39% off,trends.ajio.com/ajio-floral-print-kurti-with-mandarin-collar/p/460478683_blue
16,441055411001,Coupon Applicable,"{'brandName': 'Ira Soleil', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h8a/hef/15205321900062/-286Wx359H-441055411-blue-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441055411_blue', 'sizeFlag': False}","[{'altText': 'Ira Soleil Blue Embellished Tunic with Side Slit', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h38/hdf/15205322522654/ira_soleil_blue_embellished_tunic_with_side_slit.jpg'}, {'altText': 'Ira Soleil Blue Embellished Tunic with Side Slit', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hc2/h24/15205329436702/ira_soleil_blue_embellished_tunic_with_side_slit.jpg'}, {'altText': 'Ira Soleil Blue Embellished Tunic with Side Slit', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h8a/hef/15205321900062/ira_soleil_blue_embellished_tunic_with_side_slit.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 1,499.00', 'displayformattedValue': 'Rs. 1,499', 'value': 1499}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 1,499.00', 'displayformattedValue': 'Rs. 1,499', 'value': 1499}",Embellished Tunic with Side Slit,False,/ira-soleil-embellished-tunic-with-side-slit/p/441055411_blue,"{'sizeVariants': ['S', 'M', 'L', 'XL']}",,trends.ajio.com/ira-soleil-embellished-tunic-with-side-slit/p/441055411_blue
17,460478733003,Coupon Applicable,"{'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/hd4/hee/14739245891614/-286Wx359H-460478733-blue-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460478733_blue', 'sizeFlag': False}","[{'altText': 'AJIO Blue Straight Printed Round-Neck Top', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/he6/hc5/14739246284830/ajio_blue_straight_printed_round-neck_top.jpg'}, {'altText': 'AJIO Blue Straight Printed Round-Neck Top', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h22/h12/14739252248606/ajio_blue_straight_printed_round-neck_top.jpg'}, {'altText': 'AJIO Blue Straight Printed Round-Neck Top', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hd4/hee/14739245891614/ajio_blue_straight_printed_round-neck_top.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 246.00', 'displayformattedValue': 'Rs. 246', 'value': 246}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 599.00', 'displayformattedValue': 'Rs. 599', 'value': 599}",Printed Round-Neck Top,False,/ajio-printed-round-neck-top/p/460478733_blue,"{'sizeVariants': ['S', 'M', 'L', 'XL']}",59% off,trends.ajio.com/ajio-printed-round-neck-top/p/460478733_blue
18,460343648014,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/he9/h4f/15204620468254/-286Wx359H-460343648-green-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460343648_green', 'sizeFlag': False}","[{'altText': 'AJIO Khaki Tunics Printed Peplum Top with Half Button Placket', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h8f/h7b/15204620927006/ajio_khaki_tunics_printed_peplum_top_with_half_button_placket.jpg'}, {'altText': 'AJIO Khaki Tunics Printed Peplum Top with Half Button Placket', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h01/h4e/15204625743902/ajio_khaki_tunics_printed_peplum_top_with_half_button_placket.jpg'}, {'altText': 'AJIO Khaki Tunics Printed Peplum Top with Half Button Placket', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/he9/h4f/15204620468254/ajio_khaki_tunics_printed_peplum_top_with_half_button_placket.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 529.00', 'displayformattedValue': 'Rs. 529', 'value': 529}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 999.00', 'displayformattedValue': 'Rs. 999', 'value': 999}",Printed Peplum Top with Half Button Placket,False,/ajio-printed-peplum-top-with-half-button-placket/p/460343648_green,"{'sizeVariants': ['XS', 'M', 'L', 'XL']}",47% off,trends.ajio.com/ajio-printed-peplum-top-with-half-button-placket/p/460343648_green
19,441033990004,Coupon Applicable,"{'brandName': 'FIRST CLASS', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h7a/hbe/15084835897374/-286Wx359H-441033990-red-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441033990_red', 'sizeFlag': False}","[{'altText': 'FIRST CLASS Red A-line Tunic with Embroidered Yoke', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h6f/h85/15084836421662/first_class_red_a-line_tunic_with_embroidered_yoke.jpg'}, {'altText': 'FIRST CLASS Red A-line Tunic with Embroidered Yoke', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hd3/hf0/15084840943646/first_class_red_a-line_tunic_with_embroidered_yoke.jpg'}, {'altText': 'FIRST CLASS Red A-line Tunic with Embroidered Yoke', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h7a/hbe/15084835897374/first_class_red_a-line_tunic_with_embroidered_yoke.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 699.00', 'displayformattedValue': 'Rs. 699', 'value': 699}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 699.00', 'displayformattedValue': 'Rs. 699', 'value': 699}",Tunic with Embroidered Yoke,False,/first-class-tunic-with-embroidered-yoke/p/441033990_red,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",,trends.ajio.com/first-class-tunic-with-embroidered-yoke/p/441033990_red
20,441033954001,Coupon Applicable,"{'brandName': 'FIRST CLASS', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h01/h1d/15085922189342/-286Wx359H-441033954-pink-MODEL.jpg', 'allPromotions': False, 'colorGroup': '441033954_pink', 'sizeFlag': False}","[{'altText': 'FIRST CLASS Pink Flared Floral Print Flared Tunic', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hbf/h56/15085922746398/first_class_pink_flared_floral_print_flared_tunic.jpg'}, {'altText': 'FIRST CLASS Pink Flared Floral Print Flared Tunic', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hde/h9f/15085928120350/first_class_pink_flared_floral_print_flared_tunic.jpg'}, {'altText': 'FIRST CLASS Pink Flared Floral Print Flared Tunic', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h01/h1d/15085922189342/first_class_pink_flared_floral_print_flared_tunic.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 699.00', 'displayformattedValue': 'Rs. 699', 'value': 699}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 699.00', 'displayformattedValue': 'Rs. 699', 'value': 699}",Floral Print Flared Tunic,False,/first-class-floral-print-flared-tunic/p/441033954_pink,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",,trends.ajio.com/first-class-floral-print-flared-tunic/p/441033954_pink
21,440969517005,Coupon Applicable,"{'brandName': 'W', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h3b/h00/15179175428126/-286Wx359H-440969517-white-MODEL.jpg', 'allPromotions': False, 'colorGroup': '440969517_white', 'sizeFlag': False}","[{'altText': 'W White Straight Embroidered Tunic with Chevron Hemline', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h32/hce/15179175821342/w_white_straight_embroidered_tunic_with_chevron_hemline.jpg'}, {'altText': 'W White Straight Embroidered Tunic with Chevron Hemline', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hfe/hd0/15179180736542/w_white_straight_embroidered_tunic_with_chevron_hemline.jpg'}, {'altText': 'W White Straight Embroidered Tunic with Chevron Hemline', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h3b/h00/15179175428126/w_white_straight_embroidered_tunic_with_chevron_hemline.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 595.00', 'displayformattedValue': 'Rs. 595', 'value': 595}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 1,699.00', 'displayformattedValue': 'Rs. 1,699', 'value': 1699}",Embroidered Tunic with Chevron Hemline,False,/w-embroidered-tunic-with-chevron-hemline/p/440969517_white,{'sizeVariants': ['3XL']},65% off,trends.ajio.com/w-embroidered-tunic-with-chevron-hemline/p/440969517_white
22,460483467002,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h67/h7f/15171779887134/-286Wx359H-460483467-indigo-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460483467_indigo', 'sizeFlag': False}","[{'altText': 'AJIO Indigo Regular Block Print Tunic with Notched Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hd7/hce/15171780149278/ajio_indigo_regular_block_print_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Indigo Regular Block Print Tunic with Notched Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h80/hf1/15171784998942/ajio_indigo_regular_block_print_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Indigo Regular Block Print Tunic with Notched Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h67/h7f/15171779887134/ajio_indigo_regular_block_print_tunic_with_notched_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 503.00', 'displayformattedValue': 'Rs. 503', 'value': 503}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Block Print Tunic with Notched Band Collar,False,/ajio-block-print-tunic-with-notched-band-collar/p/460483467_indigo,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",37% off,trends.ajio.com/ajio-block-print-tunic-with-notched-band-collar/p/460483467_indigo
23,460483467010,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h62/h3b/15163161247774/-286Wx359H-460483467-pink-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460483467_pink', 'sizeFlag': False}","[{'altText': 'AJIO Pink Regular Block Print Tunic with Notched Band Collar', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hf8/h8a/15163161575454/ajio_pink_regular_block_print_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Pink Regular Block Print Tunic with Notched Band Collar', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h08/h7f/15163167309854/ajio_pink_regular_block_print_tunic_with_notched_band_collar.jpg'}, {'altText': 'AJIO Pink Regular Block Print Tunic with Notched Band Collar', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h62/h3b/15163161247774/ajio_pink_regular_block_print_tunic_with_notched_band_collar.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 519.00', 'displayformattedValue': 'Rs. 519', 'value': 519}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Block Print Tunic with Notched Band Collar,False,/ajio-block-print-tunic-with-notched-band-collar/p/460483467_pink,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",35% off,trends.ajio.com/ajio-block-print-tunic-with-notched-band-collar/p/460483467_pink
24,440993591004,Coupon Applicable,"{'brandName': 'FUSION', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/hae/h61/15154179440670/-286Wx359H-440993591-darkpurple-MODEL.jpg', 'allPromotions': False, 'colorGroup': '440993591_darkpurple', 'sizeFlag': False}","[{'altText': 'FUSION Purple A-line Printed Round-Neck A-line Kurti', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/ha1/h01/15154180194334/fusion_purple_a-line_printed_round-neck_a-line_kurti.jpg'}, {'altText': 'FUSION Purple A-line Printed Round-Neck A-line Kurti', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h68/h3f/15154186846238/fusion_purple_a-line_printed_round-neck_a-line_kurti.jpg'}, {'altText': 'FUSION Purple A-line Printed Round-Neck A-line Kurti', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hae/h61/15154179440670/fusion_purple_a-line_printed_round-neck_a-line_kurti.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 479.00', 'displayformattedValue': 'Rs. 479', 'value': 479}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",Printed Round-Neck A-line Kurti,False,/fusion-printed-round-neck-a-line-kurti/p/440993591_darkpurple,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",40% off,trends.ajio.com/fusion-printed-round-neck-a-line-kurti/p/440993591_darkpurple
25,460515762006,Coupon Applicable,"{'exclusiveTill': '2020-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/h07/ha5/15155441467422/-286Wx359H-460515762-maroon-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460515762_maroon', 'sizeFlag': False}","[{'altText': 'AJIO Pink Straight South Cotton Jacquard Tunic with Woven Motifs', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/he1/ha4/15155441958942/ajio_pink_straight_south_cotton_jacquard_tunic_with_woven_motifs.jpg'}, {'altText': 'AJIO Pink Straight South Cotton Jacquard Tunic with Woven Motifs', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h49/h93/15155447562270/ajio_pink_straight_south_cotton_jacquard_tunic_with_woven_motifs.jpg'}, {'altText': 'AJIO Pink Straight South Cotton Jacquard Tunic with Woven Motifs', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h07/ha5/15155441467422/ajio_pink_straight_south_cotton_jacquard_tunic_with_woven_motifs.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 543.00', 'displayformattedValue': 'Rs. 543', 'value': 543}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",South Cotton Jacquard Tunic with Woven Motifs,False,/ajio-south-cotton-jacquard-tunic-with-woven-motifs/p/460515762_maroon,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",32% off,trends.ajio.com/ajio-south-cotton-jacquard-tunic-with-woven-motifs/p/460515762_maroon
26,460515762004,Coupon Applicable,"{'exclusiveTill': '2022-12-31T00:00:00', 'brandName': 'AJIO', 'maxQuantity': 0, 'outfitPictureURL': 'https://assets.ajio.com/medias/sys_master/root/hae/ha9/15322247233566/-286Wx359H-460515762-blue-MODEL.jpg', 'allPromotions': False, 'colorGroup': '460515762_blue', 'sizeFlag': False}","[{'altText': 'AJIO Blue Straight South Cotton Jacquard Tunic with Woven Motifs', 'format': 'product', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h44/hf9/15322247561246/ajio_blue_straight_south_cotton_jacquard_tunic_with_woven_motifs.jpg'}, {'altText': 'AJIO Blue Straight South Cotton Jacquard Tunic with Woven Motifs', 'format': 'mobileProductListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/h03/hef/15322253066270/ajio_blue_straight_south_cotton_jacquard_tunic_with_woven_motifs.jpg'}, {'altText': 'AJIO Blue Straight South Cotton Jacquard Tunic with Woven Motifs', 'format': 'productGrid3ListingImage', 'imageType': 'PRIMARY', 'url': 'https://assets.ajio.com/medias/sys_master/root/hae/ha9/15322247233566/ajio_blue_straight_south_cotton_jacquard_tunic_with_woven_motifs.jpg'}]","{'returnWindow': 0, 'toggleOn': 'TOGGLE_ON_MODEL', 'planningCategory': 'Clothing'}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 559.00', 'displayformattedValue': 'Rs. 559', 'value': 559}","{'currencyIso': 'INR', 'priceType': 'BUY', 'formattedValue': 'Rs. 799.00', 'displayformattedValue': 'Rs. 799', 'value': 799}",South Cotton Jacquard Tunic with Woven Motifs,False,/ajio-south-cotton-jacquard-tunic-with-woven-motifs/p/460515762_blue,"{'sizeVariants': ['XS', 'S', 'M', 'L', 'XL']}",30% off,trends.ajio.com/ajio-south-cotton-jacquard-tunic-with-woven-motifs/p/460515762_blue
