,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
64,404083,96263,107315,https://product.koovs.com/96263_b6b4e64a16bfa42aca7c1dfe0bf08038.jpg,https://product.koovs.com/width/height/96263_b6b4e64a16bfa42aca7c1dfe0bf08038.jpg,Eyelet Tie Up Detail Dress,Glamorous,2795,1118,60,"[{'href': '/glamorous--eyelet-tie-up-detail-dress-96263-107315.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Dresses'],['Midi Dresses'],False,False,False,False,False,,/glamorous--eyelet-tie-up-detail-dress-96263-107315.html,www.koovs.com/glamorous--eyelet-tie-up-detail-dress-96263-107315.html
66,1920193,133957,150353,https://product.koovs.com/150353_e26566ce935642729845cfd0b2e3daca_image1_super_zoom.jpg,https://product.koovs.com/width/height/150353_e26566ce935642729845cfd0b2e3daca_image1_super_zoom.jpg,Butterfly Print Satin Maxi Dress,Closet Drama,1799,900,50,"[{'href': '/butterfly-cutwork-maxi-with-slit-detail-133957-150353.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Dresses'],['Maxi Dresses'],True,False,False,False,False,Koovs Exclusive,/butterfly-cutwork-maxi-with-slit-detail-133957-150353.html,www.koovs.com/butterfly-cutwork-maxi-with-slit-detail-133957-150353.html
67,1896368,129076,144620,https://product.koovs.com/129076_bbfd979c8914db7a57b4d858d2b4a4d6.jpg,https://product.koovs.com/width/height/129076_bbfd979c8914db7a57b4d858d2b4a4d6.jpg,Apple Print Shift Dress,Daisy Street,1299,520,60,"[{'href': '/printed-square-neck-dress-129076-144620.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Dresses'],['Shift Dresses'],False,False,False,False,False,,/printed-square-neck-dress-129076-144620.html,www.koovs.com/printed-square-neck-dress-129076-144620.html
68,1888965,127511,142865,https://product.koovs.com/127511_187c888a940ef20ab47460d236d21161.jpg,https://product.koovs.com/width/height/127511_187c888a940ef20ab47460d236d21161.jpg,T-Back Lace Skater Dress,The Paperdoll Company,1699,680,60,"[{'href': '/textured-halter-neck-dress-with-t-back-detail-127511-142865.html', 'rel': 'self', 'method': 'GET'}]",['Maroon'],['Dresses'],['Skater Dresses'],False,False,False,False,False,,/textured-halter-neck-dress-with-t-back-detail-127511-142865.html,www.koovs.com/textured-halter-neck-dress-with-t-back-detail-127511-142865.html
69,1871992,124013,138878,https://product.koovs.com/124013_c4b6588a484a170fb59abe7727def30f.jpg,https://product.koovs.com/width/height/124013_c4b6588a484a170fb59abe7727def30f.jpg,Vertical Stripes Frilled Yoke Shift Dress,LC Waikiki,2499,1000,60,"[{'href': '/bluestriped-dress-124013-138878.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Dresses'],['Shift Dresses'],False,False,False,False,False,,/bluestriped-dress-124013-138878.html,www.koovs.com/bluestriped-dress-124013-138878.html
70,1851430,119597,133994,https://product.koovs.com/133994_dbff00b148854a688269ba3298ea95d4_image1_super_zoom.jpg,https://product.koovs.com/width/height/133994_dbff00b148854a688269ba3298ea95d4_image1_super_zoom.jpg,Choker Neck Asymmetric Dress,KOOVS,1499,600,60,"[{'href': '/koovs-asymmetric-hem-dress-with-rope-detail-89-119597-133994.html', 'rel': 'self', 'method': 'GET'}]",['Maroon'],['Dresses'],['Asymmetric Dresses'],False,False,False,False,False,,/koovs-asymmetric-hem-dress-with-rope-detail-89-119597-133994.html,www.koovs.com/koovs-asymmetric-hem-dress-with-rope-detail-89-119597-133994.html
71,1822720,113932,127383,https://product.koovs.com/113932_d11184944104733adcf558461cb4b581.jpg,https://product.koovs.com/width/height/113932_d11184944104733adcf558461cb4b581.jpg,Textured Midi Dress,Cover Story,2990,1196,60,"[{'href': '/cover-story-long-length-ribbed-maxi-dress-113932-127383.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Dresses'],['Midi Dresses'],False,False,False,False,False,,/cover-story-long-length-ribbed-maxi-dress-113932-127383.html,www.koovs.com/cover-story-long-length-ribbed-maxi-dress-113932-127383.html
72,444793,104320,116488,https://product.koovs.com/104320_fa3c122cd195b62bd346427a4ad05c48.jpg,https://product.koovs.com/width/height/104320_fa3c122cd195b62bd346427a4ad05c48.jpg,All Over Lace Bardot Dress,Ax Paris,3499,1749,50,"[{'href': '/ax-paris-all-over-lace-bardot-dress-104320-116488.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['Dresses'],['Body Con Dresses'],True,False,False,False,False,Koovs Exclusive,/ax-paris-all-over-lace-bardot-dress-104320-116488.html,www.koovs.com/ax-paris-all-over-lace-bardot-dress-104320-116488.html
73,436810,102739,114715,https://product.koovs.com/114715_de863e81386f4ef08fc4335ff347c276_image1_super_zoom.jpg,https://product.koovs.com/width/height/114715_de863e81386f4ef08fc4335ff347c276_image1_super_zoom.jpg,Go Matte Sequin Slip Dress,New Look,4495,1798,60,"[{'href': '/new-look-0505-ww--go-matte-sequin-slip-drs-p82-102739-114715.html', 'rel': 'self', 'method': 'GET'}]",['Silver'],['Dresses'],['Shift Dresses'],False,False,False,False,False,,/new-look-0505-ww--go-matte-sequin-slip-drs-p82-102739-114715.html,www.koovs.com/new-look-0505-ww--go-matte-sequin-slip-drs-p82-102739-114715.html
74,417776,99014,110445,https://product.koovs.com/99014_58d4234a21e12d51f9a9476ef6a1d464.jpg,https://product.koovs.com/width/height/99014_58d4234a21e12d51f9a9476ef6a1d464.jpg,Gather Waist Strappy Midi Dress,Harry sejal X Koovs,1999,1999,0,"[{'href': '/harry-sejal-x-koovs-front-waist-gathers-strappy-midi-dress-99014-110445.html', 'rel': 'self', 'method': 'GET'}]",['Red'],['Dresses'],['Pencil Dresses'],False,False,False,False,False,,/harry-sejal-x-koovs-front-waist-gathers-strappy-midi-dress-99014-110445.html,www.koovs.com/harry-sejal-x-koovs-front-waist-gathers-strappy-midi-dress-99014-110445.html
75,406618,96851,108012,https://product.koovs.com/96851_7aa06d2545bccca0d074c3e469beee28.jpg,https://product.koovs.com/width/height/96851_7aa06d2545bccca0d074c3e469beee28.jpg,Printed Off Shoulder Midi Dress,KOOVS,1999,1999,0,"[{'href': '/koovs-printed-cold-shoulder-midi-dress-11-96851-108012.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Dresses'],['Midi Dresses'],False,False,False,False,False,,/koovs-printed-cold-shoulder-midi-dress-11-96851-108012.html,www.koovs.com/koovs-printed-cold-shoulder-midi-dress-11-96851-108012.html
