,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
86,1838096,116898,130893,https://product.koovs.com/116898_8c508c6ad9fb64886a3191aee31b8870.jpg,https://product.koovs.com/width/height/116898_8c508c6ad9fb64886a3191aee31b8870.jpg,Floral Print Check T-Shirt,KOOVS,799,399,50,"[{'href': '/koovs-high-neck-floral-check-tee-116898-130893.html', 'rel': 'self', 'method': 'GET'}]",['Pink'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-high-neck-floral-check-tee-116898-130893.html,www.koovs.com/koovs-high-neck-floral-check-tee-116898-130893.html
87,1852494,119780,134231,https://product.koovs.com/119780_ce4f329073af05a2899728bd8e38d673.jpg,https://product.koovs.com/width/height/119780_ce4f329073af05a2899728bd8e38d673.jpg,Batman Pigment Wash T-Shirt,Free Authority,999,450,55,"[{'href': '/batman-reverse-cold-pigment-t-shirt-119780-134231.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/batman-reverse-cold-pigment-t-shirt-119780-134231.html,www.koovs.com/batman-reverse-cold-pigment-t-shirt-119780-134231.html
88,1835353,116345,130263,https://product.koovs.com/116345_173dedb95adfa78f467518bd876c5a72.jpg,https://product.koovs.com/width/height/116345_173dedb95adfa78f467518bd876c5a72.jpg,Basic Muscle Fit Jersey Polo Shirt,KOOVS,599,599,0,"[{'href': '/koovs-muscle-fit-jersey-polo-378-116345-130263.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/koovs-muscle-fit-jersey-polo-378-116345-130263.html,www.koovs.com/koovs-muscle-fit-jersey-polo-378-116345-130263.html
89,1835170,116328,130226,https://product.koovs.com/130226_6815790c37e546f0b9e66e83100fe2a2_image1_super_zoom.jpg,https://product.koovs.com/width/height/130226_6815790c37e546f0b9e66e83100fe2a2_image1_super_zoom.jpg,Basic Scoop Neck T-Shirt,KOOVS,399,199,50,"[{'href': '/koovs-scoop-neck-tee-252-116328-130226.html', 'rel': 'self', 'method': 'GET'}]",['Orange'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-scoop-neck-tee-252-116328-130226.html,www.koovs.com/koovs-scoop-neck-tee-252-116328-130226.html
90,1839277,117137,131161,https://product.koovs.com/117137_fcc9938c9f0b17d0b7c7e5a7dc4f033f.jpg,https://product.koovs.com/width/height/117137_fcc9938c9f0b17d0b7c7e5a7dc4f033f.jpg,Cut & Sew Check T-Shirt,Kultprit,699,350,50,"[{'href': '/kultprit-cut--sew-check-t-shirt-117137-131161.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/kultprit-cut--sew-check-t-shirt-117137-131161.html,www.koovs.com/kultprit-cut--sew-check-t-shirt-117137-131161.html
91,1821943,113779,127229,https://product.koovs.com/113779_a19c4cb2c783658762c7d3e9da7f62b1.jpg,https://product.koovs.com/width/height/113779_a19c4cb2c783658762c7d3e9da7f62b1.jpg,Badge Detail Ringer T-Shirt,KOOVS,799,400,50,"[{'href': '/koovs-badge-muscle-fit-ringer-tee-113779-127229.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-badge-muscle-fit-ringer-tee-113779-127229.html,www.koovs.com/koovs-badge-muscle-fit-ringer-tee-113779-127229.html
92,1843488,118008,132115,https://product.koovs.com/118008_0110a36d1fe959f839f0d22664fd1784.jpg,https://product.koovs.com/width/height/118008_0110a36d1fe959f839f0d22664fd1784.jpg,Embroidered Lace Pom-Pom Detail T-Shirt,Adamo London,799,360,55,"[{'href': '/adamo-londonneck-print-t-shirt-118008-132115.html', 'rel': 'self', 'method': 'GET'}]",['Grey'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/adamo-londonneck-print-t-shirt-118008-132115.html,www.koovs.com/adamo-londonneck-print-t-shirt-118008-132115.html
93,1836832,116620,130582,https://product.koovs.com/130582_61840116979d4578b25fce41b748404c_image1_super_zoom.jpg,https://product.koovs.com/width/height/130582_61840116979d4578b25fce41b748404c_image1_super_zoom.jpg,Badge Sport Graphic Sleeve T-Shirt,Adidas,1599,1599,0,"[{'href': '/adidas-badge-track-t-shirt-135-116620-130582.html', 'rel': 'self', 'method': 'GET'}]",['Blue'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/adidas-badge-track-t-shirt-135-116620-130582.html,www.koovs.com/adidas-badge-track-t-shirt-135-116620-130582.html
94,1814336,112108,125384,https://product.koovs.com/112108_e9450c571ba74f1b74285a83850224a9.jpg,https://product.koovs.com/width/height/112108_e9450c571ba74f1b74285a83850224a9.jpg,Floral Print Zipper Back T-Shirt,KOOVS,899,405,55,"[{'href': '/koovs-extreme-curve-zip-back-tee-112108-125384.html', 'rel': 'self', 'method': 'GET'}]",['Green'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-extreme-curve-zip-back-tee-112108-125384.html,www.koovs.com/koovs-extreme-curve-zip-back-tee-112108-125384.html
95,1829599,114674,128216,https://product.koovs.com/114674_0a37ce002d2754930376ee6bc173a6b8.jpg,https://product.koovs.com/width/height/114674_0a37ce002d2754930376ee6bc173a6b8.jpg,Striped Woven Crew Neck T-Shirt,Buffalo,599,599,0,"[{'href': '/buffalo-basic-striped-t-shirt-114674-128216.html', 'rel': 'self', 'method': 'GET'}]",['Grey'],['T-Shirts & Polo Shirts'],['T-shirts'],False,True,False,False,False,,/buffalo-basic-striped-t-shirt-114674-128216.html,www.koovs.com/buffalo-basic-striped-t-shirt-114674-128216.html
96,1807308,110637,123706,https://product.koovs.com/110637_a3906e248322469855de63ab583f7f07.jpg,https://product.koovs.com/width/height/110637_a3906e248322469855de63ab583f7f07.jpg,Varsity Stripe Polo Shirt,KOOVS,1099,495,55,"[{'href': '/koovs-varsity-stripe-muscle-fit-polo-110637-123706.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['Polo Shirts'],False,False,False,False,False,,/koovs-varsity-stripe-muscle-fit-polo-110637-123706.html,www.koovs.com/koovs-varsity-stripe-muscle-fit-polo-110637-123706.html
97,1820083,113422,126800,https://product.koovs.com/113422_f3aff07c5c8a14a6affd7a785a2baf51.jpg,https://product.koovs.com/width/height/113422_f3aff07c5c8a14a6affd7a785a2baf51.jpg,Slogan Print Fish Tail T-Shirt,KOOVS,899,179,80,"[{'href': '/koovs-respect-is-earned-fish-tail-longline-tee-113422-126800.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-respect-is-earned-fish-tail-longline-tee-113422-126800.html,www.koovs.com/koovs-respect-is-earned-fish-tail-longline-tee-113422-126800.html
98,1813902,112022,125290,https://product.koovs.com/112022_fdcb5ddaca61eca227dada8410316089.jpg,https://product.koovs.com/width/height/112022_fdcb5ddaca61eca227dada8410316089.jpg,Sketch Face Slogan Longline T-Shirt,KUNAL RAWAL X KOOVS,999,500,50,"[{'href': '/kunal-rawal-x-koovs-make-your-mother-proud-longline-t-shirt-112022-125290.html', 'rel': 'self', 'method': 'GET'}]",['White'],['T-Shirts & Polo Shirts'],['T-shirts'],True,False,False,False,False,Koovs Exclusive,/kunal-rawal-x-koovs-make-your-mother-proud-longline-t-shirt-112022-125290.html,www.koovs.com/kunal-rawal-x-koovs-make-your-mother-proud-longline-t-shirt-112022-125290.html
99,1812200,111620,124859,https://product.koovs.com/111620_fcd705021ce8a08eeae234a121798229.jpg,https://product.koovs.com/width/height/111620_fcd705021ce8a08eeae234a121798229.jpg,Printed Longline T-Shirt,KOOVS,899,405,55,"[{'href': '/koovs-longline-visons-tee-111620-124859.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['T-Shirts & Polo Shirts'],['T-shirts'],False,False,False,False,False,,/koovs-longline-visons-tee-111620-124859.html,www.koovs.com/koovs-longline-visons-tee-111620-124859.html
