,sku,id,lineId,imageSmallUrl,originalImage,productName,brandName,price,discountPrice,discountPercent,revertPriceText,links,mainColor,masterCategoryName,subCategoryName,exclusiveToKoovs,isSkuOutOfStock,isProductOutOfStock,hasLooksAvailable,isTrending,merchantDetails,url_given,PAGE_URL_COMPLETE
61,1894347,128617,144106,https://product.koovs.com/128617_2aa3ef1a3616e5d5d7a1f9a54ebd3775.jpg,https://product.koovs.com/width/height/128617_2aa3ef1a3616e5d5d7a1f9a54ebd3775.jpg,Lace Yoke Sleeveless Blouse,Privy League,1799,1799,0,Price After Sale,"[{'href': '/peplum-blouse-244-128617-144106.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/peplum-blouse-244-128617-144106.html,www.koovs.com/peplum-blouse-244-128617-144106.html
62,1894333,128612,144101,https://product.koovs.com/128612_d104dea443ee35cad16564f576a116c2.jpg,https://product.koovs.com/width/height/128612_d104dea443ee35cad16564f576a116c2.jpg,Sequinned Embellished Sleeveless Blouse,Privy League,1499,299,80,Price After Sale,"[{'href': '/blouse-with-gold-print-detail-128612-144101.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/blouse-with-gold-print-detail-128612-144101.html,www.koovs.com/blouse-with-gold-print-detail-128612-144101.html
63,1872465,124091,138971,https://product.koovs.com/124091_f2f0ecaae411743f19b2067dd0891c04.jpg,https://product.koovs.com/width/height/124091_f2f0ecaae411743f19b2067dd0891c04.jpg,Stripe Frill Detail Blouse,LC Waikiki,1499,1499,0,Price After Sale,"[{'href': '/navystriped-tops-236-124091-138971.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Tops'],['Blouses'],False,False,False,False,False,,/navystriped-tops-236-124091-138971.html,www.koovs.com/navystriped-tops-236-124091-138971.html
64,1871069,123824,138673,https://product.koovs.com/123824_05491c7f48061896612284283ba8d116.jpg,https://product.koovs.com/width/height/123824_05491c7f48061896612284283ba8d116.jpg,Overlap V-Neck Kimono Sleeve Blouse,PostFold,1699,1699,0,Price After Sale,"[{'href': '/all-that-spring-kimono-top-123824-138673.html', 'rel': 'self', 'method': 'GET'}]",['Yellow'],['Tops'],['Blouses'],False,False,False,False,False,,/all-that-spring-kimono-top-123824-138673.html,www.koovs.com/all-that-spring-kimono-top-123824-138673.html
65,1869512,123465,138276,https://product.koovs.com/123465_dbece0d624345af42ec8b4211848678f.jpg,https://product.koovs.com/width/height/123465_dbece0d624345af42ec8b4211848678f.jpg,Buckle Strap Sleeveless Bodysuit,KOOVS,699,210,70,Price After Sale,"[{'href': '/koovs-buckle-bodysuit-123465-138276.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Tops'],['Body Suits'],False,False,False,False,False,,/koovs-buckle-bodysuit-123465-138276.html,www.koovs.com/koovs-buckle-bodysuit-123465-138276.html
66,1859350,121266,135842,https://product.koovs.com/121266_e26c48b174358a84826059a37eb5811d.jpg,https://product.koovs.com/width/height/121266_e26c48b174358a84826059a37eb5811d.jpg,Ribbed Stripe Crop Top,KOOVS,499,499,0,Price After Sale,"[{'href': '/koovs-candy-stripe-crop-top-121266-135842.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Tops'],['Crop Tops'],False,False,False,False,False,,/koovs-candy-stripe-crop-top-121266-135842.html,www.koovs.com/koovs-candy-stripe-crop-top-121266-135842.html
67,1894477,128653,144149,https://product.koovs.com/128653_da79ff158e3bbac9e96cf07f740dc621.jpg,https://product.koovs.com/width/height/128653_da79ff158e3bbac9e96cf07f740dc621.jpg,Lace Yoke Detail Embellished Top,Privy League,1799,359,80,Price After Sale,"[{'href': '/ss-lace-top-128653-144149.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/ss-lace-top-128653-144149.html,www.koovs.com/ss-lace-top-128653-144149.html
68,1894450,128644,144140,https://product.koovs.com/144140_9ac42ae3d6594559940ad14a995d3203_image1_super_zoom.jpg,https://product.koovs.com/width/height/144140_9ac42ae3d6594559940ad14a995d3203_image1_super_zoom.jpg,Floral Print Lace Detail Top,Privy League,1799,359,80,Price After Sale,"[{'href': '/floral-print-top-436-128644-144140.html', 'rel': 'self', 'method': 'GET'}]",['Multi'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/floral-print-top-436-128644-144140.html,www.koovs.com/floral-print-top-436-128644-144140.html
69,1894404,128632,144125,https://product.koovs.com/128632_92005976acedb80127a83893a17e03c6.jpg,https://product.koovs.com/width/height/128632_92005976acedb80127a83893a17e03c6.jpg,Floral Mesh Detail Blouse,Privy League,1799,359,80,Price After Sale,"[{'href': '/mesh-shoulder-blouse-138-128632-144125.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/mesh-shoulder-blouse-138-128632-144125.html,www.koovs.com/mesh-shoulder-blouse-138-128632-144125.html
70,1894393,128629,144121,https://product.koovs.com/128629_978a292b13f001edb5f26e4943d0ccc6.jpg,https://product.koovs.com/width/height/128629_978a292b13f001edb5f26e4943d0ccc6.jpg,Sheer Lace Detail Crop Top,Privy League,1799,359,80,Price After Sale,"[{'href': '/neck-tie-v-neck-blouse-128629-144121.html', 'rel': 'self', 'method': 'GET'}]",['Black'],['Tops'],['Crop Tops'],True,False,False,False,False,Koovs Exclusive,/neck-tie-v-neck-blouse-128629-144121.html,www.koovs.com/neck-tie-v-neck-blouse-128629-144121.html
71,1894357,128620,144109,https://product.koovs.com/128620_6a44a6275912dad0c72a23b3216762dd.jpg,https://product.koovs.com/width/height/128620_6a44a6275912dad0c72a23b3216762dd.jpg,Pearl Embellished Yoke Crochet Lace Blouse,Privy League,1499,1499,0,Price After Sale,"[{'href': '/ladder-lace-blouse-in-white-128620-144109.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/ladder-lace-blouse-in-white-128620-144109.html,www.koovs.com/ladder-lace-blouse-in-white-128620-144109.html
72,1894342,128615,144104,https://product.koovs.com/128615_e895541c704140c3f4b123a99710207e.jpg,https://product.koovs.com/width/height/128615_e895541c704140c3f4b123a99710207e.jpg,Lace Detail Blouse,Privy League,1799,359,80,Price After Sale,"[{'href': '/boat-neck-lace-blouse-128615-144104.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/boat-neck-lace-blouse-128615-144104.html,www.koovs.com/boat-neck-lace-blouse-128615-144104.html
73,1894335,128613,144102,https://product.koovs.com/128613_ff6d37f37f09eb511a7dff8dd6190ac5.jpg,https://product.koovs.com/width/height/128613_ff6d37f37f09eb511a7dff8dd6190ac5.jpg,Crochet Lace Detail Blouse,Privy League,1499,1499,0,Price After Sale,"[{'href': '/mesh-neck-detail-blouse-128613-144102.html', 'rel': 'self', 'method': 'GET'}]",['White'],['Tops'],['Blouses'],True,False,False,False,False,Koovs Exclusive,/mesh-neck-detail-blouse-128613-144102.html,www.koovs.com/mesh-neck-detail-blouse-128613-144102.html
